simuID,ndrf_last,ndhf_last,ajo,bjo,njo,beta,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8
105,0.018538,0.108303,807300000,3015990000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.105/NDH_000001.png
106,0.013302,0.115791,867100000,3015990000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.106/NDH_000001.png
107,0.008177,0.123124,926900000,3015990000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.107/NDH_000001.png
108,0.003235,0.130321,986700000,3015990000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.108/NDH_000001.png
109,0.018538,0.108303,807300000,3210570000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.109/NDH_000001.png
110,0.013302,0.115791,867100000,3210570000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.110/NDH_000001.png
111,0.008177,0.123124,926900000,3210570000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.111/NDH_000001.png
112,0.003235,0.130321,986700000,3210570000,0.3110333,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.112/NDH_000001.png
113,0.018435,0.107571,807300000,2626830000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.113/NDH_000001.png
114,0.013205,0.115077,867100000,2626830000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.114/NDH_000001.png
115,0.008083,0.122419,926900000,2626830000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.115/NDH_000001.png
116,0.003139,0.129629,986700000,2626830000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.116/NDH_000001.png
117,0.018435,0.107571,807300000,2821410000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.117/NDH_000001.png
118,0.013205,0.115077,867100000,2821410000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.118/NDH_000001.png
119,0.008083,0.122419,926900000,2821410000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.119/NDH_000001.png
120,0.003139,0.129629,986700000,2821410000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.120/NDH_000001.png
121,0.018435,0.107571,807300000,3015990000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.121/NDH_000001.png
122,0.013205,0.115077,867100000,3015990000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.122/NDH_000001.png
123,0.008083,0.122419,926900000,3015990000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.123/NDH_000001.png
124,0.003139,0.129629,986700000,3015990000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.124/NDH_000001.png
125,0.018435,0.107571,807300000,3210570000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.125/NDH_000001.png
126,0.013205,0.115077,867100000,3210570000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.126/NDH_000001.png
127,0.008083,0.122419,926900000,3210570000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.127/NDH_000001.png
128,0.003139,0.129629,986700000,3210570000,0.3131,0.9405,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.128/NDH_000001.png
129,0.019466,0.109644,807300000,2626830000,0.3069,0.9595,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.129/NDH_000001.png
